Voronoi Tesselation Data: 
NumbCells 400 	 rng 2031 
ratio pressure to tension	3.333333
Global:
LX	750.000000
LY	750.000000
A0	1406.250000
SEED	89542
TIMEINTERVAL	1.000000
MINAREA	14.062500
MINLENGTH	0.625000
NEWEDGELENGTH	1.250000
K	1.333333
GAMMA	10.000000
TOTALTIME	100.000000
CURRENTTIME	0.000000
VERBOSEON	1
INITIALSTEPSIZE	0.000100
error_tolerance_absolute_mechanical	0.010000
TISSUE_ALPHA	4.00
ALPHAM	0.400000
TISSUE_EXT_STRESS_X	0.000000
TISSUE_EXT_STRESS_Y	0.000000
equilibriumtolerance	1.000000e-02
NUCLEATIONTHRESHOLD	2.000000
NUCLEATIONBASECRITERIA	1
endGlobal
Vertices
id	x	y
133	1528.844403	6	537,684,685,597,686,687,	ani	100.000000	1.570000	25.000000	quadratic
134	950.040994	5	445,688,406,689,690,	ani	100.000000	1.570000	25.000000	quadratic
135	1336.009408	8	564,691,692,489,693,694,695,696,	ani	100.000000	1.570000	25.000000	quadratic
136	1333.876693	6	697,698,699,700,394,585,	ani	100.000000	1.570000	25.000000	quadratic
137	1195.098413	5	701,702,593,703,704,	ani	100.000000	1.570000	25.000000	quadratic
138	1365.878019	7	705,706,104,514,707,446,690,	ani	100.000000	1.570000	25.000000	quadratic
139	1790.374914	8	708,709,710,711,712,713,714,715,	ani	100.000000	1.570000	25.000000	quadratic
140	1817.074632	6	716,73,149,717,169,718,	ani	100.000000	1.570000	25.000000	quadratic
141	1254.794280	6	366,719,179,408,720,547,	ani	100.000000	1.570000	25.000000	quadratic
142	943.096709	5	523,721,561,722,471,	ani	100.000000	1.570000	25.000000	quadratic
143	1205.318877	7	683,723,724,725,726,727,528,	ani	100.000000	1.570000	25.000000	quadratic
144	1279.658071	7	365,728,729,730,731,174,719,	ani	100.000000	1.570000	25.000000	quadratic
145	1455.727085	7	501,732,733,158,734,633,155,	ani	100.000000	1.570000	25.000000	quadratic
146	1003.438624	7	74,716,735,736,737,738,617,	ani	100.000000	1.570000	25.000000	quadratic
147	944.234693	6	703,592,205,739,507,740,	ani	100.000000	1.570000	25.000000	quadratic
148	1465.886924	6	569,741,715,742,743,511,	ani	100.000000	1.570000	25.000000	quadratic
149	1270.561740	4	665,744,745,746,	ani	100.000000	1.570000	25.000000	quadratic
150	1105.145846	5	747,227,748,608,749,	ani	100.000000	1.570000	25.000000	quadratic
151	1413.852529	8	750,751,92,752,753,754,755,243,	ani	100.000000	1.570000	25.000000	quadratic
152	1422.219655	6	756,495,757,21,758,759,	ani	100.000000	1.570000	25.000000	quadratic
153	1328.404164	5	760,761,762,763,764,	ani	100.000000	1.570000	25.000000	quadratic
154	1435.586509	6	765,684,536,766,200,591,	ani	100.000000	1.570000	25.000000	quadratic
155	1470.433046	5	535,767,768,201,766,	ani	100.000000	1.570000	25.000000	quadratic
156	1262.220144	7	32,769,309,770,771,772,773,	ani	100.000000	1.570000	25.000000	quadratic
157	1488.196581	6	774,775,776,777,778,235,	ani	100.000000	1.570000	25.000000	quadratic
158	1358.467914	6	623,779,780,781,409,650,	ani	100.000000	1.570000	25.000000	quadratic
159	1587.655671	6	782,783,784,785,322,786,	ani	100.000000	1.570000	25.000000	quadratic
160	1221.303919	6	513,787,356,788,704,740,	ani	100.000000	1.570000	25.000000	quadratic
161	1388.614860	5	99,789,790,225,791,	ani	100.000000	1.570000	25.000000	quadratic
162	1042.180214	8	792,784,793,598,685,765,590,702,	ani	100.000000	1.570000	25.000000	quadratic
163	1335.587336	8	228,747,794,795,796,797,496,153,	ani	100.000000	1.570000	25.000000	quadratic
164	1259.792310	8	22,757,494,253,581,798,799,800,	ani	100.000000	1.570000	25.000000	quadratic
165	1282.174807	6	801,802,691,563,803,804,	ani	100.000000	1.570000	25.000000	quadratic
166	1444.147132	5	805,377,806,723,682,	ani	100.000000	1.570000	25.000000	quadratic
167	1753.878383	7	807,497,797,808,809,672,385,	ani	100.000000	1.570000	25.000000	quadratic
168	1511.715336	5	257,810,498,807,384,	ani	100.000000	1.570000	25.000000	quadratic
169	1630.689064	5	652,811,812,60,813,	ani	100.000000	1.570000	25.000000	quadratic
170	1348.687109	4	814,815,816,817,	ani	100.000000	1.570000	25.000000	quadratic
171	1595.907821	7	818,295,306,819,775,820,81,	ani	100.000000	1.570000	25.000000	quadratic
172	1325.187078	6	141,821,712,822,180,112,	ani	100.000000	1.570000	25.000000	quadratic
173	1204.000475	5	823,269,824,551,825,	ani	100.000000	1.570000	25.000000	quadratic
174	1300.297322	5	826,105,706,827,42,	ani	100.000000	1.570000	25.000000	quadratic
175	1502.652921	6	108,828,368,829,830,515,	ani	100.000000	1.570000	25.000000	quadratic
176	1361.956476	6	831,832,833,341,97,834,	ani	100.000000	1.570000	25.000000	quadratic
177	1502.380244	5	835,335,219,836,837,	ani	100.000000	1.570000	25.000000	quadratic
178	1378.102975	6	512,743,838,839,351,787,	ani	100.000000	1.570000	25.000000	quadratic
179	1081.654088	6	656,840,259,388,841,842,	ani	100.000000	1.570000	25.000000	quadratic
180	1118.497072	6	435,11,391,595,843,844,	ani	100.000000	1.570000	25.000000	quadratic
181	1311.147113	5	845,846,296,818,80,	ani	100.000000	1.570000	25.000000	quadratic
182	1212.177852	6	343,847,502,396,848,558,	ani	100.000000	1.570000	25.000000	quadratic
183	1247.937307	5	849,347,850,851,852,	ani	100.000000	1.570000	25.000000	quadratic
184	1588.438028	8	853,854,481,855,856,801,857,858,	ani	100.000000	1.570000	25.000000	quadratic
185	1034.254063	6	859,860,861,630,862,863,	ani	100.000000	1.570000	25.000000	quadratic
186	1633.794790	5	381,864,795,865,866,	ani	100.000000	1.570000	25.000000	quadratic
187	1465.049257	5	867,776,819,305,38,	ani	100.000000	1.570000	25.000000	quadratic
188	1068.496650	5	240,868,869,620,870,	ani	100.000000	1.570000	25.000000	quadratic
189	1591.095469	5	871,362,872,1,873,	ani	100.000000	1.570000	25.000000	quadratic
190	1584.039223	7	634,734,157,874,875,737,876,	ani	100.000000	1.570000	25.000000	quadratic
191	1750.623262	5	877,46,125,621,869,	ani	100.000000	1.570000	25.000000	quadratic
192	1361.532935	6	575,878,879,789,98,880,	ani	100.000000	1.570000	25.000000	quadratic
193	1472.635937	6	881,882,883,884,885,886,	ani	100.000000	1.570000	25.000000	quadratic
194	1557.727982	6	820,774,234,887,888,82,	ani	100.000000	1.570000	25.000000	quadratic
195	1234.311572	5	364,159,733,889,728,	ani	100.000000	1.570000	25.000000	quadratic
196	1349.065983	6	890,726,891,146,892,893,	ani	100.000000	1.570000	25.000000	quadratic
197	1180.557327	6	618,738,875,894,89,895,	ani	100.000000	1.570000	25.000000	quadratic
198	1214.817886	6	896,897,119,458,898,899,	ani	100.000000	1.570000	25.000000	quadratic
199	1666.806117	6	798,580,900,901,553,902,	ani	100.000000	1.570000	25.000000	quadratic
200	1326.951140	4	903,709,904,638,	ani	100.000000	1.570000	25.000000	quadratic
201	1091.785051	7	905,906,451,907,761,908,909,	ani	100.000000	1.570000	25.000000	quadratic
202	1405.715449	9	910,911,912,855,480,913,914,162,915,	ani	100.000000	1.570000	25.000000	quadratic
203	1260.145977	8	916,419,917,918,919,920,921,922,	ani	100.000000	1.570000	25.000000	quadratic
204	1275.730930	7	923,924,659,925,420,916,926,	ani	100.000000	1.570000	25.000000	quadratic
205	1987.757698	5	457,927,928,929,898,	ani	100.000000	1.570000	25.000000	quadratic
206	1552.243561	6	930,35,931,524,189,467,	ani	100.000000	1.570000	25.000000	quadratic
207	1776.507339	6	932,933,657,842,934,814,	ani	100.000000	1.570000	25.000000	quadratic
208	1453.769094	6	920,935,525,931,34,936,	ani	100.000000	1.570000	25.000000	quadratic
209	1542.722198	6	812,937,886,938,196,61,	ani	100.000000	1.570000	25.000000	quadratic
210	1429.543110	6	939,329,631,861,940,882,	ani	100.000000	1.570000	25.000000	quadratic
211	1351.929907	8	87,941,764,942,48,943,927,456,	ani	100.000000	1.570000	25.000000	quadratic
212	1602.046098	7	836,223,944,945,946,478,947,	ani	100.000000	1.570000	25.000000	quadratic
213	1292.540223	5	948,949,950,271,951,	ani	100.000000	1.570000	25.000000	quadratic
214	1453.913884	7	952,953,954,606,955,316,577,	ani	100.000000	1.570000	25.000000	quadratic
215	1405.074541	6	673,809,956,957,521,958,	ani	100.000000	1.570000	25.000000	quadratic
216	1254.661999	7	759,959,273,14,960,961,962,	ani	100.000000	1.570000	25.000000	quadratic
217	1437.566274	7	725,963,964,965,966,142,891,	ani	100.000000	1.570000	25.000000	quadratic
218	1159.466989	7	182,116,967,676,968,969,114,	ani	100.000000	1.570000	25.000000	quadratic
219	1373.754121	6	607,954,970,971,972,463,	ani	100.000000	1.570000	25.000000	quadratic
220	1452.607274	6	520,973,974,975,674,958,	ani	100.000000	1.570000	25.000000	quadratic
221	1667.946185	5	727,890,976,977,529,	ani	100.000000	1.570000	25.000000	quadratic
222	1514.140689	7	103,978,767,534,648,570,880,	ani	100.000000	1.570000	25.000000	quadratic
223	1482.353689	4	554,901,979,440,	ani	100.000000	1.570000	25.000000	quadratic
224	1144.323817	5	678,980,981,260,134,	ani	100.000000	1.570000	25.000000	quadratic
225	1645.692249	6	982,983,984,985,300,986,	ani	100.000000	1.570000	25.000000	quadratic
226	1453.562586	6	987,988,550,357,871,989,	ani	100.000000	1.570000	25.000000	quadratic
227	1140.221525	7	943,47,877,868,239,990,928,	ani	100.000000	1.570000	25.000000	quadratic
228	1491.801698	6	405,991,43,827,705,689,	ani	100.000000	1.570000	25.000000	quadratic
229	1635.013925	7	892,145,436,844,992,662,993,	ani	100.000000	1.570000	25.000000	quadratic
230	1098.511925	6	994,995,503,847,342,833,	ani	100.000000	1.570000	25.000000	quadratic
231	1646.906235	6	996,285,997,998,679,531,	ani	100.000000	1.570000	25.000000	quadratic
232	1394.872567	6	925,658,999,1000,636,421,	ani	100.000000	1.570000	25.000000	quadratic
233	1308.777508	6	858,1001,970,953,1002,1003,	ani	100.000000	1.570000	25.000000	quadratic
234	1775.575473	6	1004,816,1005,974,1006,56,	ani	100.000000	1.570000	25.000000	quadratic
235	1787.043193	6	1007,645,313,1008,443,1009,	ani	100.000000	1.570000	25.000000	quadratic
236	1472.914100	6	894,874,156,546,1010,90,	ani	100.000000	1.570000	25.000000	quadratic
237	1301.168020	4	9,1011,1012,392,	ani	100.000000	1.570000	25.000000	quadratic
238	1424.382708	5	452,906,1013,999,661,	ani	100.000000	1.570000	25.000000	quadratic
239	1809.331226	6	332,411,1014,264,823,1015,	ani	100.000000	1.570000	25.000000	quadratic
240	1391.045322	6	1016,845,79,589,614,1017,	ani	100.000000	1.570000	25.000000	quadratic
241	1188.055457	6	1003,1018,468,195,1019,853,	ani	100.000000	1.570000	25.000000	quadratic
242	1864.635459	5	714,1020,1021,838,742,	ani	100.000000	1.570000	25.000000	quadratic
243	1641.192489	6	197,938,885,1022,1023,1024,	ani	100.000000	1.570000	25.000000	quadratic
244	1496.362720	5	752,91,1010,545,1025,	ani	100.000000	1.570000	25.000000	quadratic
245	1792.413308	7	1026,1011,8,272,950,1027,1028,	ani	100.000000	1.570000	25.000000	quadratic
246	1135.292362	5	23,800,1029,267,1030,	ani	100.000000	1.570000	25.000000	quadratic
247	1610.512189	5	263,1031,1032,1033,136,	ani	100.000000	1.570000	25.000000	quadratic
248	1441.590738	6	326,1034,1035,287,1036,1037,	ani	100.000000	1.570000	25.000000	quadratic
249	926.402567	5	482,854,1019,194,415,	ani	100.000000	1.570000	25.000000	quadratic
250	1690.382815	6	301,985,1038,36,930,466,	ani	100.000000	1.570000	25.000000	quadratic
251	1589.607921	5	1039,780,1040,1041,1042,	ani	100.000000	1.570000	25.000000	quadratic
252	1570.019496	6	450,370,1043,1044,762,907,	ani	100.000000	1.570000	25.000000	quadratic
253	1454.873094	6	192,1045,1046,1047,16,416,	ani	100.000000	1.570000	25.000000	quadratic
254	1146.642632	5	428,1048,378,805,681,	ani	100.000000	1.570000	25.000000	quadratic
255	1300.289022	6	605,1049,859,1050,317,955,	ani	100.000000	1.570000	25.000000	quadratic
256	1507.286253	7	1051,1052,944,222,1053,1054,70,	ani	100.000000	1.570000	25.000000	quadratic
257	1289.734177	6	355,323,785,792,701,788,	ani	100.000000	1.570000	25.000000	quadratic
258	1432.567371	6	1055,965,1056,851,1057,961,	ani	100.000000	1.570000	25.000000	quadratic
259	1214.483386	6	758,27,1058,951,270,959,	ani	100.000000	1.570000	25.000000	quadratic
260	1026.009394	6	1059,230,635,876,736,1060,	ani	100.000000	1.570000	25.000000	quadratic
261	1105.350166	7	442,1061,932,817,1004,55,4,	ani	100.000000	1.570000	25.000000	quadratic
262	1421.279038	9	1062,1022,884,1063,603,461,121,476,1064,	ani	100.000000	1.570000	25.000000	quadratic
263	1289.486724	5	695,1065,336,835,1066,	ani	100.000000	1.570000	25.000000	quadratic
264	1053.771108	6	754,1067,1068,208,165,1069,	ani	100.000000	1.570000	25.000000	quadratic
265	1426.013020	6	1070,1071,212,17,1047,1072,	ani	100.000000	1.570000	25.000000	quadratic
266	1435.430498	6	31,187,293,1073,310,769,	ani	100.000000	1.570000	25.000000	quadratic
267	1232.052500	7	262,1074,1075,1023,1062,1076,1031,	ani	100.000000	1.570000	25.000000	quadratic
268	1761.495487	5	1077,852,1056,964,1078,	ani	100.000000	1.570000	25.000000	quadratic
269	1266.356489	5	921,936,40,304,1079,	ani	100.000000	1.570000	25.000000	quadratic
270	1089.938987	7	1057,850,346,1080,492,756,962,	ani	100.000000	1.570000	25.000000	quadratic
271	1515.393937	5	1076,1064,475,1081,1032,	ani	100.000000	1.570000	25.000000	quadratic
272	1404.755432	5	398,506,1082,1083,586,	ani	100.000000	1.570000	25.000000	quadratic
273	1454.751131	5	25,1084,1085,1086,1087,	ani	100.000000	1.570000	25.000000	quadratic
274	1263.473576	6	1035,1088,1053,221,334,288,	ani	100.000000	1.570000	25.000000	quadratic
275	1899.460131	5	794,749,613,1089,865,	ani	100.000000	1.570000	25.000000	quadratic
276	945.983480	7	989,873,6,59,1090,237,1091,	ani	100.000000	1.570000	25.000000	quadratic
277	1594.033020	7	1066,837,947,477,124,565,696,	ani	100.000000	1.570000	25.000000	quadratic
278	1361.878470	5	1058,26,1087,1092,948,	ani	100.000000	1.570000	25.000000	quadratic
279	1469.137710	7	934,841,387,671,975,1005,815,	ani	100.000000	1.570000	25.000000	quadratic
280	1069.295404	6	929,990,238,64,1093,899,	ani	100.000000	1.570000	25.000000	quadratic
281	1224.222820	7	320,542,549,1094,986,299,578,	ani	100.000000	1.570000	25.000000	quadratic
282	1280.523305	6	1095,1096,349,1097,280,176,	ani	100.000000	1.570000	25.000000	quadratic
283	1168.853312	5	1071,1098,1099,485,213,	ani	100.000000	1.570000	25.000000	quadratic
284	1417.595772	7	1100,1101,433,1102,1098,1070,1103,	ani	100.000000	1.570000	25.000000	quadratic
285	1674.498278	7	281,1097,348,849,1077,1104,400,	ani	100.000000	1.570000	25.000000	quadratic
286	1272.459838	6	1105,137,110,969,1106,68,	ani	100.000000	1.570000	25.000000	quadratic
287	967.962156	7	666,746,1107,1108,976,893,993,	ani	100.000000	1.570000	25.000000	quadratic
288	1098.501937	7	1054,1088,1034,325,354,1109,71,	ani	100.000000	1.570000	25.000000	quadratic
289	1334.963967	6	731,1110,255,1111,1095,175,	ani	100.000000	1.570000	25.000000	quadratic
290	1531.023984	6	609,748,226,790,879,1112,	ani	100.000000	1.570000	25.000000	quadratic
291	1748.781483	6	966,1055,960,13,434,143,	ani	100.000000	1.570000	25.000000	quadratic
292	1036.424118	7	872,361,1113,627,1114,437,2,	ani	100.000000	1.570000	25.000000	quadratic
293	1530.684672	6	625,653,813,66,241,870,	ani	100.000000	1.570000	25.000000	quadratic
294	1209.570921	6	1109,353,1115,138,1105,67,	ani	100.000000	1.570000	25.000000	quadratic
295	1504.866801	9	655,582,251,1116,350,1096,1111,254,840,	ani	100.000000	1.570000	25.000000	quadratic
296	1436.255419	6	722,560,1117,699,1118,472,	ani	100.000000	1.570000	25.000000	quadratic
297	1544.295272	6	128,184,1119,1040,779,622,	ani	100.000000	1.570000	25.000000	quadratic
298	1704.209510	7	29,1120,1085,1121,1041,1119,183,	ani	100.000000	1.570000	25.000000	quadratic
299	1420.072318	6	1122,52,1123,646,1007,1124,	ani	100.000000	1.570000	25.000000	quadratic
300	1313.073684	5	1125,1126,1017,616,455,	ani	100.000000	1.570000	25.000000	quadratic
301	1806.278188	6	1045,191,527,1127,1128,1129,	ani	100.000000	1.570000	25.000000	quadratic
302	1144.706257	6	1130,610,1112,878,574,49,	ani	100.000000	1.570000	25.000000	quadratic
303	1344.686281	5	19,218,1131,750,242,	ani	100.000000	1.570000	25.000000	quadratic
304	1587.039603	7	637,1000,1013,905,1132,710,903,	ani	100.000000	1.570000	25.000000	quadratic
305	1911.186265	6	1133,1134,279,374,1048,427,	ani	100.000000	1.570000	25.000000	quadratic
306	1434.769509	5	848,395,700,1117,559,	ani	100.000000	1.570000	25.000000	quadratic
307	1382.345302	5	755,1069,164,1135,244,	ani	100.000000	1.570000	25.000000	quadratic
308	1188.572443	7	806,376,401,1104,1078,963,724,	ani	100.000000	1.570000	25.000000	quadratic
309	1355.460161	7	763,1044,1136,106,826,41,942,	ani	100.000000	1.570000	25.000000	quadratic
310	1591.638062	7	1137,1138,980,677,967,115,897,	ani	100.000000	1.570000	25.000000	quadratic
311	1482.196432	6	1074,261,981,1138,1139,1140,	ani	100.000000	1.570000	25.000000	quadratic
312	1396.884833	5	1116,250,493,1080,345,	ani	100.000000	1.570000	25.000000	quadratic
313	1415.668710	6	668,1141,1142,771,1143,1144,	ani	100.000000	1.570000	25.000000	quadratic
314	1663.066649	6	1145,831,1146,1124,1009,448,	ani	100.000000	1.570000	25.000000	quadratic
315	1562.438537	5	1028,1147,33,773,1148,	ani	100.000000	1.570000	25.000000	quadratic
316	1598.226461	6	1050,863,1149,1150,539,318,	ani	100.000000	1.570000	25.000000	quadratic
317	1931.591483	7	266,1151,1042,1121,1084,24,1030,	ani	100.000000	1.570000	25.000000	quadratic
318	1322.885525	6	1152,910,1153,1154,1133,426,	ani	100.000000	1.570000	25.000000	quadratic
319	831.252257	6	58,1155,518,469,231,1090,	ani	100.000000	1.570000	25.000000	quadratic
320	1262.971871	6	352,839,1021,1156,139,1115,	ani	100.000000	1.570000	25.000000	quadratic
321	1388.639023	5	1157,1158,599,793,783,	ani	100.000000	1.570000	25.000000	quadratic
322	1596.224367	5	1159,647,1123,51,573,	ani	100.000000	1.570000	25.000000	quadratic
323	1723.232756	8	572,649,538,687,1160,670,642,1159,	ani	100.000000	1.570000	25.000000	quadratic
324	1493.160911	7	340,1161,611,1130,54,1162,95,	ani	100.000000	1.570000	25.000000	quadratic
325	1560.029499	5	454,660,924,1163,1125,	ani	100.000000	1.570000	25.000000	quadratic
326	1398.883383	6	126,44,991,404,290,185,	ani	100.000000	1.570000	25.000000	quadratic
327	1485.860790	5	644,669,1144,1164,315,	ani	100.000000	1.570000	25.000000	quadratic
328	1467.535816	6	984,1165,777,867,37,1038,	ani	100.000000	1.570000	25.000000	quadratic
329	1808.699743	6	1082,505,1166,829,367,1167,	ani	100.000000	1.570000	25.000000	quadratic
330	1313.845549	6	380,1168,956,808,796,864,	ani	100.000000	1.570000	25.000000	quadratic
331	1332.784333	7	979,900,579,654,933,1061,441,	ani	100.000000	1.570000	25.000000	quadratic
332	1240.500142	5	1083,1167,373,615,587,	ani	100.000000	1.570000	25.000000	quadratic
333	1439.817137	7	1163,923,1169,297,846,1016,1126,	ani	100.000000	1.570000	25.000000	quadratic
334	1527.071207	6	940,860,1049,604,1063,883,	ani	100.000000	1.570000	25.000000	quadratic
335	1551.602752	5	1136,1043,369,828,107,	ani	100.000000	1.570000	25.000000	quadratic
336	1351.914789	5	1073,292,403,1170,311,	ani	100.000000	1.570000	25.000000	quadratic
337	1622.989848	6	843,594,1158,1171,663,992,	ani	100.000000	1.570000	25.000000	quadratic
338	1384.637958	5	1006,973,519,1155,57,	ani	100.000000	1.570000	25.000000	quadratic
339	1101.714430	6	486,1099,1102,432,641,1172,	ani	100.000000	1.570000	25.000000	quadratic
340	1449.623296	6	522,957,1168,379,557,721,	ani	100.000000	1.570000	25.000000	quadratic
341	1117.024545	7	1027,949,1092,1086,1120,28,1147,	ani	100.000000	1.570000	25.000000	quadratic
342	1124.897039	5	1173,911,1152,425,491,	ani	100.000000	1.570000	25.000000	quadratic
343	1475.706307	7	236,778,1165,983,1174,987,1091,	ani	100.000000	1.570000	25.000000	quadratic
344	1605.180545	6	1089,612,1161,339,382,866,	ani	100.000000	1.570000	25.000000	quadratic
345	1379.326735	6	172,100,791,224,1059,1175,	ani	100.000000	1.570000	25.000000	quadratic
346	1517.157023	5	1176,1127,526,935,919,	ani	100.000000	1.570000	25.000000	quadratic
347	1210.822877	6	1169,926,922,1079,307,298,	ani	100.000000	1.570000	25.000000	quadratic
348	991.059920	7	745,1177,786,327,1037,1178,1107,	ani	100.000000	1.570000	25.000000	quadratic
349	1215.811248	5	555,438,1114,626,1179,	ani	100.000000	1.570000	25.000000	quadratic
350	1438.810448	5	1180,1103,1072,1046,1129,	ani	100.000000	1.570000	25.000000	quadratic
351	1732.005555	6	444,1008,312,1170,402,688,	ani	100.000000	1.570000	25.000000	quadratic
352	1798.336690	5	1135,163,914,1181,245,	ani	100.000000	1.570000	25.000000	quadratic
353	1602.961262	5	1174,982,1094,548,988,	ani	100.000000	1.570000	25.000000	quadratic
354	1125.279515	6	93,751,1131,217,619,895,	ani	100.000000	1.570000	25.000000	quadratic
355	1669.752580	4	1153,915,168,1182,	ani	100.000000	1.570000	25.000000	quadratic
356	1295.059134	7	181,822,711,1132,909,1183,85,	ani	100.000000	1.570000	25.000000	quadratic
357	1508.580774	7	1093,63,199,1184,1139,1137,896,	ani	100.000000	1.570000	25.000000	quadratic
358	1527.575686	7	601,1185,203,1186,170,717,148,	ani	100.000000	1.570000	25.000000	quadratic
359	1698.036433	7	977,1108,1178,1036,286,996,530,	ani	100.000000	1.570000	25.000000	quadratic
360	1463.089288	4	1181,913,479,246,	ani	100.000000	1.570000	25.000000	quadratic
361	1337.470346	6	508,739,204,1185,600,1187,	ani	100.000000	1.570000	25.000000	quadratic
362	1106.400247	6	540,1150,1188,628,1113,360,	ani	100.000000	1.570000	25.000000	quadratic
363	1113.620508	6	825,556,1179,632,333,1015,	ani	100.000000	1.570000	25.000000	quadratic
364	1099.712031	5	173,1175,1060,735,718,	ani	100.000000	1.570000	25.000000	quadratic
365	1573.585936	6	810,256,1110,730,1189,499,	ani	100.000000	1.570000	25.000000	quadratic
366	1352.058431	6	995,1190,516,830,1166,504,	ani	100.000000	1.570000	25.000000	quadratic
367	1654.136796	6	407,209,1068,1191,543,720,	ani	100.000000	1.570000	25.000000	quadratic
368	1751.204958	6	167,207,274,1134,1154,1182,	ani	100.000000	1.570000	25.000000	quadratic
369	1250.059956	6	1128,1176,918,1192,1100,1180,	ani	100.000000	1.570000	25.000000	quadratic
370	1452.010633	6	998,1193,693,488,423,680,	ani	100.000000	1.570000	25.000000	quadratic
371	1274.852937	6	337,1065,694,1193,997,284,	ani	100.000000	1.570000	25.000000	quadratic
372	1510.428730	6	568,1194,639,904,708,741,	ani	100.000000	1.570000	25.000000	quadratic
373	1501.194041	5	1075,1140,1184,198,1024,	ani	100.000000	1.570000	25.000000	quadratic
374	1275.624871	5	1025,544,1191,1067,753,	ani	100.000000	1.570000	25.000000	quadratic
375	1310.610895	6	781,1039,1151,265,1014,410,	ani	100.000000	1.570000	25.000000	quadratic
376	909.167829	5	1183,908,760,941,86,	ani	100.000000	1.570000	25.000000	quadratic
377	1560.689891	6	268,1029,799,902,552,824,	ani	100.000000	1.570000	25.000000	quadratic
378	1438.160536	6	1118,698,1195,887,233,473,	ani	100.000000	1.570000	25.000000	quadratic
379	1374.231972	7	686,596,389,1196,1141,667,1160,	ani	100.000000	1.570000	25.000000	quadratic
380	1510.772661	5	888,1195,697,584,77,	ani	100.000000	1.570000	25.000000	quadratic
381	1189.133968	5	1002,952,576,464,1018,	ani	100.000000	1.570000	25.000000	quadratic
382	1528.250959	4	1143,770,308,1164,	ani	100.000000	1.570000	25.000000	quadratic
383	1605.338754	5	1189,729,889,732,500,	ani	100.000000	1.570000	25.000000	quadratic
384	1228.363562	7	772,1142,1196,393,1012,1026,1148,	ani	100.000000	1.570000	25.000000	quadratic
385	1664.162427	5	1156,1020,713,821,140,	ani	100.000000	1.570000	25.000000	quadratic
386	1435.907095	7	412,330,939,881,937,811,651,	ani	100.000000	1.570000	25.000000	quadratic
387	1546.009796	6	692,802,856,912,1173,490,	ani	100.000000	1.570000	25.000000	quadratic
388	1398.027255	7	447,707,517,1190,994,832,1145,	ani	100.000000	1.570000	25.000000	quadratic
389	1553.302498	6	744,664,1171,1157,782,1177,	ani	100.000000	1.570000	25.000000	quadratic
390	1327.593260	4	862,629,1188,1149,	ani	100.000000	1.570000	25.000000	quadratic
391	1323.452365	6	509,1187,602,483,1197,566,	ani	100.000000	1.570000	25.000000	quadratic
392	1573.010151	6	1081,474,946,1198,130,1033,	ani	100.000000	1.570000	25.000000	quadratic
393	1516.900427	6	1172,640,1194,567,1197,487,	ani	100.000000	1.570000	25.000000	quadratic
394	1315.793515	6	96,1162,53,1122,1146,834,	ani	100.000000	1.570000	25.000000	quadratic
395	1041.417069	6	978,102,171,1186,202,768,	ani	100.000000	1.570000	25.000000	quadratic
396	1202.204908	5	857,804,1199,971,1001,	ani	100.000000	1.570000	25.000000	quadratic
397	1674.144924	7	1106,968,675,132,1200,1051,69,	ani	100.000000	1.570000	25.000000	quadratic
398	1585.765824	5	945,1052,1200,131,1198,	ani	100.000000	1.570000	25.000000	quadratic
399	1325.098484	5	1101,1192,917,418,430,	ani	100.000000	1.570000	25.000000	quadratic
400	1924.176160	5	803,562,459,972,1199,	ani	100.000000	1.570000	25.000000	quadratic
End
