write testing
INTEGRATORNAME	RK4_Adaptive
CURRENTTIME	0
Global:
LX	375
LY	375
A0	2812.5
SEED	89542
TIMEINTERVAL	0.1
MINAREA	28.125
MINLENGTH	0.883883
NEWEDGELENGTH	1.76777
K	0.848528
GAMMA	1
TOTALTIME	10
VERBOSEON	1
INITIALSTEPSIZE	0.0001
error_tolerance_absolute_mechanical	0.01
TISSUE_ALPHA	100
ALPHAM	0.282843
TISSUE_EXT_STRESS_X	0
TISSUE_EXT_STRESS_Y	0
equilibriumtolerance	1e-11
NUCLEATIONTHRESHOLD	1
NUCLEATIONBASECRITERIA	0
PuLLINGDIR_X	0
PuLLINGDIR_Y	1
C4	0
NUMBER_OF_CELLS	50
endGlobal
Vertices
id	x	y	Angles(theta1)	Angles(theta2)	Angles(theta3)	PsiAngle1	PsiAngle2	PsiAngle3
888	81.1465	191.227	2.00282	2.04698	2.23338	0.84485	1.18005	0.178642
889	112.849	196.231	2.12848	1.93405	2.22065	1.2208	0.110476	0.953765
891	52.0924	149.828	2.14877	1.97477	2.15964	0.698292	1.36348	0.289096
892	47.8254	128.98	1.6801	2.20445	2.39863	1.466	0.266686	0.573364
894	281.733	323.334	2.14593	2.06013	2.07712	1.57048	0.531923	0.541043
895	267.076	315.374	2.3081	2.33466	1.64042	0.656534	1.47675	0.510795
Edges
id	vertex1	vertex2	xflag	yflag	tension	length	_cell1	_cell2
1	762	635	0	0	1	31.1938	1	28
2	635	466	0	0	1	8.0223	1	44
3	466	627	0	0	1	20.6193	1	29
4	627	628	0	0	1	40.131	1	21
5	628	756	0	0	1	35.4876	1	9
6	756	755	0	0	1	12.909	1	36
7	755	761	0	0	1	33.9859	1	16
8	761	762	0	0	1	15.9321	1	6
9	812	760	0	0	1	17.7335	2	11
10	760	629	0	0	1	40.4412	2	9
11	629	801	0	0	1	24.6646	2	21
12	801	804	0	0	1	38.2994	2	38
13	804	813	0	0	1	27.9371	2	33
14	813	812	0	0	1	41.6291	2	41
15	759	194	0	0	1	45.093	3	42
16	194	197	0	0	1	58.3744	3	27
17	197	888	0	0	1	32.8766	3	14
18	889	759	0	0	1	38.6524	3	36
19	875	733	0	0	1	49.8896	4	25
20	733	584	0	0	1	38.8942	4	46
21	584	583	0	0	1	25.3365	4	10
22	583	818	0	0	1	28.3659	4	42
23	818	819	0	0	1	40.9311	4	43
24	819	876	0	0	1	13.1718	4	11
25	876	875	0	0	1	16.69	4	12
26	880	843	0	0	1	23.0857	5	45
27	843	844	0	0	1	17.9333	5	20
28	844	806	0	0	1	57.2763	5	7
29	806	805	0	0	1	29.4645	5	33
30	805	879	0	0	1	29.3252	5	38
31	879	880	0	0	1	47.5288	5	23
32	892	763	0	0	1	34.8736	6	37
33	763	762	0	0	1	53.6519	6	28
34	761	764	0	0	1	58.9395	6	16
35	764	891	0	0	1	21.0009	6	14
36	853	806	0	0	1	17.2435	7	33
37	844	851	0	0	1	37.9229	7	20
38	851	856	0	0	1	44.6055	7	17
39	856	853	0	0	1	48.3634	7	48
40	641	577	0	0	1	21.8011	8	20
41	577	581	0	0	1	45.4583	8	15
42	581	580	1	0	1	33.9924	8	18
43	580	882	0	0	1	48.4613	8	49
45	882	641	1	0	1	56.0214	8	50
46	815	756	0	0	1	37.3371	9	36
47	628	629	0	0	1	26.6174	9	21
48	760	816	0	0	1	32.8123	9	11
49	816	815	0	0	1	22.3622	9	43
50	584	73	0	0	1	24.723	10	46
51	73	72	0	0	1	72.0818	10	34
52	72	192	0	0	1	9.85661	10	49
53	192	195	0	0	1	30.2924	10	27
54	195	583	0	0	1	56.2471	10	42
55	819	816	0	0	1	54.7929	11	43
56	812	870	0	0	1	39.9774	11	41
57	870	876	0	0	1	55.0697	11	12
58	870	873	0	0	1	19.46	12	41
59	873	872	0	0	1	21.3954	12	19
60	872	871	0	0	1	31.7651	12	32
61	871	874	0	0	1	33.1939	12	22
62	874	875	0	0	1	32.1419	12	25
63	636	65	0	0	1	29.9578	13	37
64	65	49	0	0	1	38.9277	13	17
65	49	634	0	0	1	43.0458	13	50
66	634	630	0	0	1	46.094	13	40
67	630	637	0	0	1	16.35	13	44
68	637	636	0	0	1	24.6561	13	28
69	764	888	0	0	1	35.005	14	16
71	197	196	0	0	1	9.98744	14	27
72	196	172	0	0	1	24.144	14	39
73	172	173	0	0	1	30.8235	14	30
74	173	891	0	0	1	36.4936	14	26
76	894	582	0	0	1	50.5509	15	22
77	582	581	0	0	1	20.006	15	18
78	577	579	0	0	1	30.4649	15	20
79	579	578	0	0	1	38.5415	15	45
80	578	894	0	0	1	20.6133	15	47
82	755	889	0	0	1	49.6761	16	36
83	851	850	0	0	1	15.3776	17	20
84	850	49	1	0	1	19.9073	17	50
85	65	64	0	0	1	44.4968	17	37
86	64	175	0	0	1	1.10302	17	26
87	175	856	1	0	1	33.5645	17	48
88	869	189	1	0	1	46.7281	18	39
89	189	580	0	0	1	20.6442	18	49
90	582	754	0	0	1	23.5647	18	22
91	754	868	0	0	1	52.2304	18	32
92	868	869	0	0	1	6.38602	18	30
93	873	885	0	0	1	46.2556	19	41
95	885	866	0	0	1	49.9361	19	24
96	866	867	0	0	1	23.0189	19	30
97	867	872	0	0	1	55.1389	19	32
98	843	579	0	1	1	30.6021	20	45
99	641	850	0	1	1	33.2163	20	50
100	837	801	0	0	1	56.4685	21	38
101	627	836	0	0	1	47.5914	21	29
102	836	837	0	0	1	4.52872	21	35
103	871	754	0	0	1	43.5317	22	32
104	895	874	0	0	1	39.079	22	25
105	879	877	0	0	1	50.9527	23	38
106	877	878	0	0	1	56.6474	23	35
107	878	880	0	0	1	54.7793	23	45
108	886	852	0	0	1	31.0876	24	33
109	852	854	0	0	1	45.1326	24	48
110	854	865	0	0	1	22.277	24	26
111	865	866	0	0	1	33.7591	24	30
112	895	732	0	0	1	52.4339	25	47
113	732	733	0	0	1	22.5968	25	46
114	854	175	1	0	1	50.0701	26	48
115	64	892	0	0	1	44.7766	26	37
116	173	865	1	0	1	33.4637	26	30
117	194	195	0	0	1	13.8426	27	42
118	192	193	0	0	1	39.5371	27	49
119	193	196	0	0	1	55.2189	27	39
120	763	636	0	0	1	38.2394	28	37
121	637	635	0	0	1	69.1567	28	44
122	466	465	0	0	1	56.0047	29	44
123	465	838	0	0	1	37.2602	29	31
124	838	836	0	0	1	48.1185	29	35
125	172	869	1	0	1	52.1923	30	39
126	868	867	0	0	1	27.0381	30	32
127	465	631	0	0	1	20.8143	31	44
128	631	205	0	1	1	34.0025	31	40
129	205	204	0	0	1	33.2975	31	34
130	204	839	0	0	1	44.2378	31	46
131	839	838	0	1	1	26.0497	31	35
132	886	813	0	0	1	29.8722	33	41
133	804	805	0	0	1	28.0698	33	38
134	853	852	0	0	1	32.2423	33	48
135	883	72	0	0	1	41.527	34	49
136	73	204	0	0	1	9.55267	34	46
137	205	78	0	0	1	63.2468	34	40
138	78	883	0	0	1	10.9489	34	50
139	877	837	0	0	1	13.425	35	38
140	839	71	0	0	1	32.3827	35	46
141	71	841	0	0	1	28.2525	35	47
142	841	878	0	1	1	3.87152	35	45
143	817	759	0	0	1	19.8026	36	42
144	815	817	0	0	1	45.1137	36	43
145	193	189	0	0	1	34.6129	39	49
146	631	630	0	0	1	44.7585	40	44
147	634	78	0	1	1	32.2329	40	50
148	817	818	0	0	1	37.9675	42	43
149	841	578	0	0	1	53.0522	45	47
150	732	71	0	0	1	23.7716	46	47
151	882	883	0	0	1	20.1339	50	49
152	885	886	0	0	1	15.7351	24	41
153	888	889	0	0	1	32.0951	3	16
154	891	892	0	0	1	21.2801	6	26
155	894	895	0	0	1	16.6787	22	47
Cells
id	A0	EdgeNumb	Type	xflag	yflag	Area	Pressure	Perimeter	Centerx	Centery	EdgeList	CWVertices	dEnergy
1	2748.27	8	0	0	0	2750.16	198.281	-0.000583376	149.976	122.388	1,2,3,4,5,6,7,8,	761,755,756,628,627,466,635,762,	quadratic
2	2572.61	6	0	0	0	2554.13	190.705	0.00609665	234.752	142.148	9,10,11,12,13,14,	813,804,801,629,760,812,	quadratic
3	2894.22	5	0	0	0	2847.39	207.091	0.0137268	97.0942	222.746	15,16,17,18,153,	889,888,197,194,759,	quadratic
4	3131.85	7	0	0	0	3125.9	213.279	0.0016135	191.229	282.914	19,20,21,22,23,24,25,	876,819,818,583,584,733,875,	quadratic
5	2770.02	6	0	0	0	2738.84	204.614	0.00955168	290.416	59.6948	26,27,28,29,30,31,	879,805,806,844,843,880,	quadratic
6	2713.32	6	0	0	0	2682.12	205.678	0.0097563	83.4054	129.514	8,32,33,34,35,154,	761,762,763,892,891,764,	quadratic
7	2748.35	5	0	0	0	2709.67	205.412	0.0119422	332.443	66.5922	28,36,37,38,39,	844,806,853,856,851,	quadratic
8	2806.44	5	0	1	0	2784.23	205.734	0.00671481	368.103	331.82	40,41,42,43,45,	882,580,581,577,641,	quadratic
9	2721.82	6	0	0	0	2701.38	195.058	0.00637199	188.894	163.099	5,10,46,47,48,49,	628,756,815,816,760,629,	quadratic
10	2839.51	6	0	0	0	2825.77	218.537	0.00410651	122.675	300.809	21,50,51,52,53,54,	584,583,195,192,72,73,	quadratic
11	2963.92	6	0	0	0	2941.52	213.558	0.00641432	223.749	210.187	9,24,48,55,56,57,	812,760,816,819,876,870,	quadratic
12	3061.87	7	0	0	0	3053.37	209.716	0.00235475	257.286	244.451	25,57,58,59,60,61,62,	876,875,874,871,872,873,870,	quadratic
13	2772.67	6	0	0	0	2745.83	199.031	0.00821435	47.7416	37.744	63,64,65,66,67,68,	637,630,634,49,65,636,	quadratic
14	2592.52	7	0	0	0	2581.79	190.331	0.00351437	53.703	185.15	17,35,69,71,72,73,74,	197,888,764,891,173,172,196,	quadratic
15	2948.58	6	0	0	0	2931.04	205.635	0.00504825	315.401	333.324	41,76,77,78,79,80,	577,581,582,894,578,579,	quadratic
16	2940.18	5	0	0	0	2893.96	209.702	0.0133384	107.511	165.454	7,34,69,82,153,	755,761,764,888,889,	quadratic
17	2517.03	7	0	1	0	2504.17	197.982	0.00433362	4.0849	60.9188	38,64,83,84,85,86,87,	851,856,175,64,65,49,850,	quadratic
18	2792.23	7	0	1	0	2786.28	203.552	0.00180567	353.311	276.751	42,77,88,89,90,91,92,	581,580,189,869,868,754,582,	quadratic
19	2487.33	5	0	0	0	2450.97	195.745	0.0124042	308.978	200.468	59,93,95,96,97,	873,872,867,866,885,	quadratic
20	2543.77	7	0	0	1	2541.59	187.318	0.00072686	336.925	11.6928	27,37,40,78,83,98,99,	843,844,851,850,641,577,579,	quadratic
21	2598.13	6	0	0	0	2580.89	200.002	0.00563097	193.124	100.679	4,11,47,100,101,102,	627,628,629,801,837,836,	quadratic
22	2983.51	6	0	0	0	2962.69	206.599	0.005923	290.658	289.865	61,76,90,103,104,155,	871,874,895,894,582,754,	quadratic
23	2796.77	4	0	0	0	2740.49	209.908	0.0170751	247.767	36.6744	31,105,106,107,	879,880,878,877,	quadratic
24	2667.99	6	0	0	0	2644.05	197.928	0.00761262	331.908	161.492	95,108,109,110,111,152,	885,866,865,854,852,886,	quadratic
25	2563.58	5	0	0	0	2538.07	196.141	0.00844416	235.497	301.495	19,62,104,112,113,	875,733,732,895,874,	quadratic
26	3039.19	7	0	1	0	3026.94	209.464	0.00342106	18.7853	142.757	74,86,110,114,115,116,154,	173,891,892,64,175,854,865,	quadratic
27	2723.76	6	0	0	0	2700.64	207.253	0.00720371	69.4019	259.121	16,53,71,117,118,119,	194,197,196,193,192,195,	quadratic
28	2966	5	0	0	0	2921.44	216.898	0.0127492	96.414	85.744	1,33,68,120,121,	762,635,637,636,763,	quadratic
29	2912.71	5	0	0	0	2881.07	209.594	0.0092182	165.388	54.2442	3,101,122,123,124,	466,627,836,838,465,	quadratic
30	3005.51	7	0	1	0	2995.48	206.682	0.00283036	372.559	200.596	73,92,96,111,116,125,126,	172,173,865,866,867,868,869,	quadratic
31	2725.16	6	0	0	1	2710.84	195.662	0.0044601	148.496	372.332	123,127,128,129,130,131,	465,838,839,204,205,631,	quadratic
32	2934.09	5	0	0	0	2897.29	209.704	0.0106409	318.893	242.629	60,91,97,103,126,	872,871,754,868,867,	quadratic
33	2832.09	7	0	0	0	2820.59	195.917	0.00344615	289.592	121.874	13,29,36,108,132,133,134,	804,813,886,852,853,806,805,	quadratic
34	3098.38	6	0	0	0	3080.83	230.655	0.0048077	98.7024	333.462	51,129,135,136,137,138,	73,72,883,78,205,204,	quadratic
35	2975.5	8	0	0	1	2980.55	213.276	-0.0014401	204.402	16.2849	102,106,124,131,139,140,141,142,	836,837,877,878,841,71,839,838,	quadratic
36	2833.4	6	0	0	0	2797.15	203.491	0.010857	144.814	195.891	6,18,46,82,143,144,	756,755,889,759,817,815,	quadratic
37	2540.57	5	0	0	0	2502.12	192.344	0.0128428	42.9774	93.8111	32,63,85,115,120,	892,763,636,65,64,	quadratic
38	3117.92	6	0	0	0	3089.94	216.541	0.00761519	237.47	86.9064	12,30,100,105,133,139,	801,804,805,879,877,837,	quadratic
39	3021.19	5	0	1	0	2991.18	212.896	0.00842815	23.5417	244.142	72,88,119,125,145,	196,172,869,189,193,	quadratic
40	3241.8	5	0	0	1	3200.47	220.335	0.0108171	85.8421	2.05816	66,128,137,146,147,	634,630,631,205,78,	quadratic
41	2570.56	6	0	0	0	2549.2	192.929	0.00704829	268.027	177.38	14,56,58,93,132,152,	813,812,870,873,885,886,	quadratic
42	2738	6	0	0	0	2712.66	201.319	0.00785166	136.141	260.171	15,22,54,117,143,148,	759,194,195,583,818,817,	quadratic
43	2704.68	5	0	0	0	2665.91	201.167	0.0121612	181.182	228.789	23,49,55,144,148,	818,819,816,815,817,	quadratic
44	2857.76	6	0	0	0	2827.62	215.106	0.00894862	116.829	50.1422	2,67,121,122,127,146,	635,466,465,631,630,637,	quadratic
45	2646.9	6	0	0	1	2624.99	203.932	0.00702331	279.301	0.0357726	26,79,98,107,142,149,	880,843,579,578,841,878,	quadratic
46	2690.84	7	0	0	0	2697.32	196.159	-0.0020436	183.176	336.089	20,50,113,130,136,140,150,	733,584,73,204,839,71,732,	quadratic
47	2446.56	6	0	0	0	2433.18	194.802	0.00463724	247.484	341.387	80,112,141,149,150,155,	578,894,895,732,71,841,	quadratic
48	3001.33	5	0	1	0	2960.14	209.373	0.011645	348.831	114.111	39,87,109,114,134,	856,853,852,854,175,	quadratic
49	3200.48	7	0	0	0	3198.47	214.773	0.000534616	39.6527	303.535	43,52,89,118,135,145,151,	580,882,883,72,192,193,189,	quadratic
50	3000.65	7	0	1	1	2997.93	215.506	0.000768176	21.3717	367.961	45,65,84,99,138,147,151,	882,641,850,49,634,78,883,	quadratic
End

INTEGRATORNAME	RK4_Adaptive
CURRENTTIME	7.9
Global:
LX	374.399
LY	373.604
A0	2812.5
SEED	89542
TIMEINTERVAL	0.1
MINAREA	28.125
MINLENGTH	0.883883
NEWEDGELENGTH	1.76777
K	0.848528
GAMMA	1
TOTALTIME	10
VERBOSEON	1
INITIALSTEPSIZE	0.0001
error_tolerance_absolute_mechanical	0.01
TISSUE_ALPHA	100
ALPHAM	0.282843
TISSUE_EXT_STRESS_X	0
TISSUE_EXT_STRESS_Y	0
equilibriumtolerance	1e-11
NUCLEATIONTHRESHOLD	1
NUCLEATIONBASECRITERIA	0
PuLLINGDIR_X	0
PuLLINGDIR_Y	1
C4	0
NUMBER_OF_CELLS	50
endGlobal
Vertices
id	x	y	Angles(theta1)	Angles(theta2)	Angles(theta3)	PsiAngle1	PsiAngle2	PsiAngle3
49	11.9859	28.4171	2.34441	1.69483	2.24395	1.34666	0.224682	0.947521
64	11.5279	102.746	1.75323	2.28528	2.24468	0.251202	1.37354	0.891436
65	30.5873	62.5723	2.20023	1.88304	2.19991	0.969383	1.07225	0.0278608
71	212.123	354.562	1.9396	2.21167	2.13192	0.388942	1.4549	0.716893
72	78.2776	304.319	2.09933	1.89109	2.29277	0.70543	1.28978	0.240114
73	146.095	328.632	2.03525	2.23096	2.01698	1.36186	0.353369	0.664255
78	57.9331	346.621	2.24766	1.74269	2.29284	0.946358	1.04882	0.0750135
172	31.7939	206.104	2.34042	1.92245	2.02032	0.577084	1.55435	0.38414
173	26.3869	175.788	2.12191	2.18395	1.97732	1.29099	0.302325	0.758632
175	10.4698	102.995	2.18177	2.29648	1.80494	1.32179	0.917336	0.17355
189	8.50752	279.35	1.83468	2.09866	2.34985	1.07197	0.894703	0.0226372
192	76.4674	294.608	1.93725	2.04361	2.30232	1.51585	0.36469	0.603934
193	42.6825	274.023	1.94989	2.43974	1.89356	0.427717	1.3745	0.792153
194	99.4346	262.208	1.48584	2.28559	2.51175	1.53217	0.353544	0.389377
195	100.47	276.09	1.85372	2.27601	2.15345	0.718394	1.34647	0.419611
196	51.9094	219.663	2.35914	1.92826	1.99579	1.3689	0.774802	0.404767
197	61.6934	217.789	1.80712	2.08576	2.3903	0.0370583	1.23221	1.00582
204	147.071	338.174	2.34266	1.84138	2.09915	0.501416	1.55099	0.419274
205	120.189	357.787	2.33382	2.14304	1.80632	1.34438	0.441222	0.72569
465	139.874	29.1451	2.2585	1.80221	2.22247	1.45386	0.576499	0.552754
466	145.082	84.8672	2.05524	2.31102	1.91693	0.636372	1.54676	0.519138
577	341.386	355.048	2.05811	2.22845	1.99662	0.501837	1.50015	0.612388
578	281.883	343.94	2.20277	2.00146	2.07896	0.476701	1.51618	0.524027
579	313.182	366.507	2.13099	2.18835	1.96385	1.45142	0.70825	0.357243
580	0.993368	298.539	2.0578	1.94925	2.27614	0.168661	1.30673	0.805963
581	343.199	309.642	2.25966	1.9428	2.08072	1.46193	0.639297	0.490531
582	326.12	299.175	2.21657	2.09294	1.97368	0.558454	1.54529	0.488014
583	155.454	287.721	1.91655	2.24297	2.12367	1.16674	0.104908	0.853367
584	163.999	311.543	1.97369	2.321	1.9885	0.928357	1.21898	0.232142
627	164.203	92.7548	1.97628	1.98618	2.32073	1.37939	0.219021	0.769118
628	178.274	130.287	2.05897	2.04177	2.18245	0.899999	1.15037	0.120886
629	204.713	133.73	2.11057	2.11323	2.05939	1.18477	0.155073	0.90021
630	80.6344	34.7431	2.01096	2.01286	2.25936	1.38719	0.624723	0.380759
631	122.158	18.0756	2.18733	2.2014	1.89445	0.535184	1.48241	0.565517
634	46.8777	3.36334	1.97036	1.76994	2.54289	0.236256	1.5077	0.648713
635	137.813	88.2832	2.13294	2.49486	1.65538	1.50579	0.808106	0.258362
636	60.359	66.4867	2.33616	1.95733	1.98969	1.29881	0.303963	0.864117
637	79.6486	51.0563	2.07977	1.89756	2.30586	0.470555	1.51811	0.478225
641	360.323	366.073	2.02896	1.96088	2.29334	1.5417	0.395026	0.619453
732	217.119	331.355	1.94554	2.09364	2.244	1.28356	0.736028	0.236742
733	202.772	313.814	2.00897	1.9594	2.31482	1.06297	0.0944415	1.09892
754	323.865	275.742	1.84086	2.34323	2.0991	1.35279	0.303241	0.617189
755	145.377	158.643	2.29619	2.21628	1.77071	1.08133	1.1749	0.0268081
756	158.265	159.505	2.10449	2.07375	2.10495	1.11901	0.066535	0.98571
759	131.138	230.259	2.1	2.3143	1.86888	1.01196	1.19519	0.14519
760	218.922	171.582	2.10423	2.11921	2.05974	0.877792	1.23393	0.181815
761	124.584	131.775	2.56626	1.77571	1.94122	0.370964	1.34157	0.516891
762	123.26	115.917	1.81513	2.57355	1.89451	1.14798	0.200723	0.706841
763	71.2302	103.162	2.09938	2.06836	2.11545	0.809276	1.27459	0.224903
764	71.6262	157.6	2.31222	1.75016	2.2208	1.53176	0.421364	0.734748
801	220.02	114.378	1.99979	2.12473	2.15867	0.884571	1.17769	0.177793
804	258.045	118.783	2.05184	2.25226	1.97908	1.14125	0.151704	0.874219
805	273.844	95.5091	1.88147	2.31804	2.08368	1.0916	1.00815	0.0674156
806	302.951	91.0841	1.97848	2.31252	1.99218	0.311041	1.30713	0.845221
812	236.451	174.669	2.19021	1.875	2.21798	1.26942	0.160433	0.934669
813	266.105	145.504	2.17509	2.05319	2.0549	0.776214	1.33793	0.250383
815	175.115	192.892	2.18572	1.98875	2.10871	0.945323	1.14192	0.0490541
816	197.23	196.178	2.146	2.20393	1.93326	1.22054	0.253907	0.819092
817	150.923	231.012	2.09825	2.03721	2.14773	1.08717	0.0133032	1.03582
818	170.396	263.58	1.76326	2.47145	2.04848	1.22806	0.889294	0.00766519
819	208.908	249.677	2.12491	2.45598	1.7023	0.723268	1.56718	0.504721
836	198.244	59.4764	2.33907	2.10006	1.84406	0.902064	1.3175	0.147963
837	202.598	60.6696	2.17323	1.95802	2.15194	1.35409	0.278118	0.808497
838	175.146	17.2759	2.38588	1.74699	2.15031	0.122945	1.1981	0.750552
839	181.727	365.626	2.12261	2.17477	1.9858	1.41037	0.738321	0.322985
841	235.754	370.074	2.04528	2.00507	2.23284	1.53809	0.48708	0.53556
843	306.17	22.6348	2.17038	2.09543	2.01737	0.25398	1.26267	0.793737
844	318.259	35.8852	2.31845	1.83324	2.13149	1.15116	0.924688	0.234536
850	366.75	24.9566	1.94058	2.15353	2.18908	0.795835	1.25122	0.280928
851	356.133	36.1907	2.31992	2.30127	1.66201	1.16802	0.337022	0.822936
852	317.838	134.122	1.9058	2.12892	2.24847	0.662639	1.35472	0.401822
853	316.396	101.916	2.00802	1.98143	2.29374	1.45939	0.535339	0.468669
854	361.102	147.045	1.77531	2.32078	2.18709	1.17792	0.0843713	0.803286
856	359.837	80.6423	2.38286	1.9573	1.94303	0.46251	1.43403	0.516138
865	368.243	168.167	2.12686	2.16286	1.99347	0.833401	1.31146	0.248027
866	343.529	191.131	1.95524	2.4091	1.91885	1.41526	0.455841	0.521781
867	341.464	214.116	2.41483	1.99199	1.87636	0.273788	1.21197	0.722207
868	357.588	235.901	2.32837	2.15281	1.802	1.04378	1.19681	0.0326275
869	363.922	236.667	2.39517	1.7783	2.10971	1.31799	0.263135	0.934448
870	254.643	210.232	1.99767	2.26644	2.01908	1.04482	1.08723	0.0883936
871	284.337	257.5	1.89888	2.06519	2.31912	0.517077	1.46495	0.515516
872	287.642	225.925	2.04071	1.89105	2.35143	1.23633	0.729552	0.290802
873	274.066	209.338	1.90216	2.21069	2.17033	0.0661707	1.15134	1.03918
874	257.827	277.405	2.26352	1.97782	2.04184	1.36579	0.344867	0.786892
875	226.546	269.948	2.12128	1.83342	2.32848	0.826612	1.15074	0.0900993
876	221.345	254.065	1.88126	2.17549	2.22644	1.27982	0.166597	0.774034
877	212.845	52.0236	1.49404	2.09527	2.69387	0.401596	1.39306	0.646041
878	236.068	0.32387	2.17287	1.47209	2.63823	0.565545	1.25693	0.170498
879	260.798	69.2798	1.72491	2.18051	2.37776	1.20788	0.0189986	0.843455
880	283.558	27.5714	2.40575	2.28528	1.59215	1.41783	0.927693	0.275185
882	32.5233	335.18	2.37104	2.46648	1.44566	1.09583	1.32293	0.137412
883	52.6809	336.993	2.14563	1.97767	2.15988	1.16251	0.0825689	0.990247
885	298.375	170.003	2.25324	1.6867	2.34325	0.688978	1.28099	0.154371
886	294.541	154.655	2.10785	2.04841	2.12693	1.36526	0.301792	0.752132
888	81.084	191.204	2.00139	2.04473	2.23706	0.844451	1.17861	0.177915
889	112.931	196.221	2.1268	1.93818	2.21821	1.21964	0.11054	0.95286
891	52.0687	149.887	2.14772	1.97629	2.15917	0.698209	1.3638	0.289937
892	47.7936	128.934	1.68335	2.20235	2.39748	1.46709	0.26835	0.573328
894	281.733	323.357	2.14458	2.06233	2.07627	1.57048	0.532341	0.539951
895	266.989	315.337	2.306	2.33262	1.64457	0.654815	1.4771	0.511493
Edges
id	vertex1	vertex2	xflag	yflag	tension	length	_cell1	_cell2
1	762	635	0	0	1	31.232	1	28
2	635	466	0	0	1	8.03144	1	44
3	466	627	0	0	1	20.6838	1	29
4	627	628	0	0	1	40.083	1	21
5	628	756	0	0	1	35.4121	1	9
6	756	755	0	0	1	12.9169	1	36
7	755	761	0	0	1	33.9742	1	16
8	761	762	0	0	1	15.9131	1	6
9	812	760	0	0	1	17.7984	2	11
10	760	629	0	0	1	40.4316	2	9
11	629	801	0	0	1	24.6737	2	21
12	801	804	0	0	1	38.2789	2	38
13	804	813	0	0	1	27.9106	2	33
14	813	812	0	0	1	41.5929	2	41
15	759	194	0	0	1	45.009	3	42
16	194	197	0	0	1	58.2878	3	27
17	197	888	0	0	1	32.9051	3	14
18	889	759	0	0	1	38.6021	3	36
19	875	733	0	0	1	49.8939	4	25
20	733	584	0	0	1	38.8401	4	46
21	584	583	0	0	1	25.3083	4	10
22	583	818	0	0	1	28.3916	4	42
23	818	819	0	0	1	40.9452	4	43
24	819	876	0	0	1	13.1881	4	11
25	876	875	0	0	1	16.7128	4	12
26	880	843	0	0	1	23.1441	5	45
27	843	844	0	0	1	17.9362	5	20
28	844	806	0	0	1	57.2821	5	7
29	806	805	0	0	1	29.442	5	33
30	805	879	0	0	1	29.2945	5	38
31	879	880	0	0	1	47.5145	5	23
32	892	763	0	0	1	34.835	6	37
33	763	762	0	0	1	53.5705	6	28
34	761	764	0	0	1	58.9189	6	16
35	764	891	0	0	1	21.0235	6	14
36	853	806	0	0	1	17.265	7	33
37	844	851	0	0	1	37.8757	7	20
38	851	856	0	0	1	44.6057	7	17
39	856	853	0	0	1	48.371	7	48
40	641	577	0	0	1	21.9125	8	20
41	577	581	0	0	1	45.4425	8	15
42	581	580	1	0	1	34.0547	8	18
43	580	882	0	0	1	48.3398	8	49
45	882	641	1	0	1	55.9095	8	50
46	815	756	0	0	1	37.3983	9	36
47	628	629	0	0	1	26.6619	9	21
48	760	816	0	0	1	32.7952	9	11
49	816	815	0	0	1	22.3573	9	43
50	584	73	0	0	1	24.7501	10	46
51	73	72	0	0	1	72.044	10	34
52	72	192	0	0	1	9.87796	10	49
53	192	195	0	0	1	30.3159	10	27
54	195	583	0	0	1	56.2004	10	42
55	819	816	0	0	1	54.7586	11	43
56	812	870	0	0	1	39.946	11	41
57	870	876	0	0	1	55.0468	11	12
58	870	873	0	0	1	19.4433	12	41
59	873	872	0	0	1	21.4341	12	19
60	872	871	0	0	1	31.7478	12	32
61	871	874	0	0	1	33.1513	12	22
62	874	875	0	0	1	32.157	12	25
63	636	65	0	0	1	30.028	13	37
64	65	49	0	0	1	38.892	13	17
65	49	634	0	0	1	42.955	13	50
66	634	630	0	0	1	46.0891	13	40
67	630	637	0	0	1	16.3429	13	44
68	637	636	0	0	1	24.7019	13	28
69	764	888	0	0	1	34.9096	14	16
71	197	196	0	0	1	9.96197	14	27
72	196	172	0	0	1	24.2591	14	39
73	172	173	0	0	1	30.7943	14	30
74	173	891	0	0	1	36.4749	14	26
76	894	582	0	0	1	50.547	15	22
77	582	581	0	0	1	20.0304	15	18
78	577	579	0	0	1	30.4423	15	20
79	579	578	0	0	1	38.5868	15	45
80	578	894	0	0	1	20.584	15	47
82	755	889	0	0	1	49.6472	16	36
83	851	850	0	0	1	15.4574	17	20
84	850	49	1	0	1	19.9371	17	50
85	65	64	0	0	1	44.4655	17	37
86	64	175	0	0	1	1.08699	17	26
87	175	856	1	0	1	33.5589	17	48
88	869	189	1	0	1	46.7148	18	39
89	189	580	0	0	1	20.6076	18	49
90	582	754	0	0	1	23.5419	18	22
91	754	868	0	0	1	52.197	18	32
92	868	869	0	0	1	6.37983	18	30
93	873	885	0	0	1	46.2401	19	41
95	885	866	0	0	1	49.8528	19	24
96	866	867	0	0	1	23.0781	19	30
97	867	872	0	0	1	55.1028	19	32
98	843	579	0	1	1	30.5477	20	45
99	641	850	0	1	1	33.1175	20	50
100	837	801	0	0	1	56.4637	21	38
101	627	836	0	0	1	47.6051	21	29
102	836	837	0	0	1	4.51471	21	35
103	871	754	0	0	1	43.5343	22	32
104	895	874	0	0	1	39.0227	22	25
